station_abbr;reference_timestamp;tre200h0;tre200hn;tre200hx;tre005h0;tre005hn;ure200h0;pva200h0;tde200h0;prestah0;pp0qffh0;pp0qnhh0;ppz700h0;ppz850h0;fkl010h1;dkl010h0;fkl010h0;fu3010h0;fu3010h1;fkl010h3;fu3010h3;wcc006h0;fve010h0;rre150h0;htoauths;gre000h0;oli000h0;olo000h0;osr000h0;ods000h0;sre000h0;erefaoh0
CHU;26.11.2000 22:00;2.9;2.3;3.2;1.4;-0.2;92.8;7;;;;;;;2.5;189;0.8;2.9;9;;;;;0;;0;;;;;0;
CHU;26.11.2000 23:00;2.3;1.2;2.9;1;-0.4;91.4;6.6;;;;;;;4.8;180;1.5;5.4;17.3;;;;;0;;0;;;;;0;
CHU;27.11.2000 00:00;2.6;2.2;2.9;1.2;0.4;91.3;6.7;;;;;;;3.7;219;1;3.6;13.3;;;;;0;;0;;;;;0;
CHU;27.11.2000 01:00;1.7;1.4;1.9;-0.2;-0.5;92.6;6.4;;;;;;;3.2;193;1;3.6;11.5;;;;;0;;-1;;;;;0;
CHU;27.11.2000 02:00;2;1.4;2.4;0.1;-0.1;90.8;6.4;;;;;;;3.3;166;1;3.6;11.9;;;;;0;;1;;;;;0;
CHU;27.11.2000 03:00;1.9;1.4;2.2;0.4;-0.1;86.7;6.1;;;;;;;5;187;1.8;6.5;18;;;;;0;;-1;;;;;0;
CHU;27.11.2000 04:00;1.7;1.3;2;0.1;-0.3;87.2;6;;;;;;;3;212;1.4;5;10.8;;;;;0;;1;;;;;0;
CHU;27.11.2000 05:00;1.9;1.7;2;0.4;0.3;82.3;5.7;;;;;;;3.6;183;1.8;6.5;13;;;;;0;;0;;;;;0;
CHU;27.11.2000 06:00;1.7;1.6;1.8;0.3;0.2;83.5;5.8;;;;;;;3.1;241;1.1;4;11.2;;;;;0;;2;;;;;0;
CHU;27.11.2000 07:00;1.8;1.5;2;0.4;0.2;80.9;5.6;;;;;;;3.1;198;1;3.6;11.2;;;;;0;;14;;;;;0;
CHU;27.11.2000 08:00;2.6;2.1;2.9;1.6;1.3;76.3;5.6;;;;;;;5;189;1.9;6.8;18;;;;;0;;85;;;;;0;
CHU;27.11.2000 09:00;3.8;3.3;4.5;3.6;2.9;69.8;5.6;;;;;;;4.6;191;1.7;6.1;16.6;;;;;0;;177;;;;;31;
CHU;27.11.2000 10:00;5.3;4.7;6;6.6;5.1;63.4;5.7;;;;;;;5.8;171;2.5;9;20.9;;;;;0;;322;;;;;59;
CHU;27.11.2000 11:00;5.9;5.5;6.2;7.6;7.4;59.2;5.5;;;;;;;5.5;170;2.2;7.9;19.8;;;;;0;;309;;;;;38;
CHU;27.11.2000 12:00;6.9;6.5;7.2;8.9;8.2;58.6;5.8;;;;;;;4.7;177;2.2;7.9;16.9;;;;;0;;308;;;;;42;
CHU;27.11.2000 13:00;7.4;7;7.7;9.2;7.7;56.2;5.8;;;;;;;4.1;197;1.7;6.1;14.8;;;;;0;;264;;;;;47;
CHU;27.11.2000 14:00;7;6.7;7.3;6.9;5.9;57.3;5.8;;;;;;;4.4;183;1.9;6.8;15.8;;;;;0;;125;;;;;24;
CHU;27.11.2000 15:00;5.8;5.4;6.6;4;3.3;64.7;6;;;;;;;4.5;162;2.3;8.3;16.2;;;;;0;;27;;;;;0;
CHU;27.11.2000 16:00;4.8;4.5;5.2;3.6;3.4;69.7;6;;;;;;;6.3;175;2.5;9;22.7;;;;;0;;-1;;;;;0;
CHU;27.11.2000 17:00;4.3;4;4.6;3.2;3;73.4;6.1;;;;;;;4.9;204;1.9;6.8;17.6;;;;;0;;1;;;;;0;
CHU;27.11.2000 18:00;4.2;4;4.3;3.3;3;71.9;5.9;;;;;;;5.5;176;2.8;10.1;19.8;;;;;0;;0;;;;;0;
CHU;27.11.2000 19:00;3.9;3.4;4.1;2.8;2.2;72.6;5.9;;;;;;;5.6;187;2.3;8.3;20.2;;;;;0;;0;;;;;0;
CHU;27.11.2000 20:00;3.6;3.2;4.2;2.5;2.1;73.8;5.8;;;;;;;6.3;193;2.6;9.4;22.7;;;;;0;;0;;;;;0;
CHU;27.11.2000 21:00;4;3.7;4.1;3.3;2.9;70.7;5.7;;;;;;;7.3;188;2.9;10.4;26.3;;;;;0;;-1;;;;;0;
CHU;27.11.2000 22:00;4.1;3.6;4.5;3.4;3;68;5.6;;;;;;;9.7;189;3.9;14;34.9;;;;;0;;1;;;;;0;
CHU;27.11.2000 23:00;4.6;4.3;5;4;3.6;64.1;5.4;;;;;;;10.9;181;4.8;17.3;39.2;;;;;0;;-1;;;;;0;
CHU;28.11.2000 00:00;4.4;4.3;4.7;3.9;3.7;66.2;5.5;;;;;;;9.6;186;4.5;16.2;34.6;;;;;0;;0;;;;;0;
CHU;28.11.2000 01:00;4.6;4.4;4.9;4.1;4;64.7;5.5;;;;;;;8.7;187;3.8;13.7;31.3;;;;;0;;1;;;;;0;
CHU;28.11.2000 02:00;4.6;4.5;4.7;4.2;4.1;65.2;5.5;;;;;;;7.2;183;3.8;13.7;25.9;;;;;0;;1;;;;;0;
CHU;28.11.2000 03:00;4.1;3.7;4.5;2.9;2.4;73.6;6;;;;;;;7.3;182;3.6;13;26.3;;;;;0.2;;-2;;;;;0;
CHU;28.11.2000 04:00;3.6;3.3;3.7;2.5;2.4;83;6.5;;;;;;;7.3;195;2.9;10.4;26.3;;;;;0.3;;-1;;;;;0;
CHU;28.11.2000 05:00;3.3;2.8;3.4;2.4;2.4;85.3;6.6;;;;;;;6.2;189;2;7.2;22.3;;;;;0.3;;-2;;;;;0;
CHU;28.11.2000 06:00;3.4;3.3;3.6;2.6;2.5;86.9;6.8;;;;;;;6.2;186;2.9;10.4;22.3;;;;;0.5;;-1;;;;;0;
CHU;28.11.2000 07:00;3.6;3.2;4;2.7;2.5;86;6.8;;;;;;;6.4;182;2.8;10.1;23;;;;;0.1;;16;;;;;0;
CHU;28.11.2000 08:00;4.3;4.1;4.6;3.5;3.2;83.9;7;;;;;;;6.2;195;2.4;8.6;22.3;;;;;0.1;;62;;;;;0;
CHU;28.11.2000 09:00;5.3;4.7;5.9;5;3.6;79.5;7.1;;;;;;;7.1;178;3.3;11.9;25.6;;;;;0;;166;;;;;21;
CHU;28.11.2000 10:00;6.8;6.6;7;7;6.6;72.6;7.1;;;;;;;7.1;182;3.2;11.5;25.6;;;;;0;;244;;;;;35;
CHU;28.11.2000 11:00;8.2;7.3;8.7;9.8;8.3;68.6;7.4;;;;;;;7.4;177;3.5;12.6;26.6;;;;;0;;316;;;;;54;
CHU;28.11.2000 12:00;9.6;9.2;10;11.4;10.7;63.6;7.6;;;;;;;7;180;3;10.8;25.2;;;;;0;;309;;;;;60;
CHU;28.11.2000 13:00;10.2;10;10.3;11.8;11.6;62.5;7.8;;;;;;;6.4;180;3;10.8;23;;;;;0;;234;;;;;60;
CHU;28.11.2000 14:00;9.9;9.6;10.1;10.9;9.9;66;8;;;;;;;7.1;173;3.4;12.2;25.6;;;;;0;;128;;;;;60;
CHU;28.11.2000 15:00;8.3;7.5;9.4;7.1;6;72;7.9;;;;;;;7.5;184;3;10.8;27;;;;;0;;19;;;;;10;
CHU;28.11.2000 16:00;6.6;6.3;7;5;4.5;78.3;7.6;;;;;;;5.5;198;2.3;8.3;19.8;;;;;0;;-1;;;;;0;
CHU;28.11.2000 17:00;6.6;6;7;5.3;4.8;79.8;7.7;;;;;;;6.8;198;2.9;10.4;24.5;;;;;0;;-2;;;;;0;
CHU;28.11.2000 18:00;7;6.8;7.4;5.8;5.5;78.2;7.9;;;;;;;9;190;3.4;12.2;32.4;;;;;0;;-3;;;;;0;
CHU;28.11.2000 19:00;6.8;6.4;7.1;5.5;5;78.8;7.8;;;;;;;9.9;188;3.4;12.2;35.6;;;;;0;;-3;;;;;0;
CHU;28.11.2000 20:00;6.8;6.3;7.1;5.5;5;78.9;7.8;;;;;;;8.2;193;2.8;10.1;29.5;;;;;0;;-1;;;;;0;
CHU;28.11.2000 21:00;6.7;6;7.2;5.4;4.5;78.4;7.7;;;;;;;8.8;200;3;10.8;31.7;;;;;0;;-2;;;;;0;
CHU;28.11.2000 22:00;7;6.8;7.3;6;5.8;76.2;7.7;;;;;;;10.5;185;4.7;16.9;37.8;;;;;0;;-1;;;;;0;
CHU;28.11.2000 23:00;6.8;6.3;7.1;5.4;4.9;76.7;7.6;;;;;;;9.1;188;3.6;13;32.8;;;;;0;;-2;;;;;0;
CHU;29.11.2000 00:00;6.6;6.1;6.8;5.5;5;76.6;7.4;;;;;;;9.8;189;4;14.4;35.3;;;;;0;;-3;;;;;0;
CHU;29.11.2000 01:00;6.7;6.6;6.8;5.4;5;74.6;7.3;;;;;;;8.6;181;4.3;15.5;31;;;;;0;;-3;;;;;0;
CHU;29.11.2000 02:00;6.3;6.1;6.4;4.9;4.5;75.1;7.2;;;;;;;9.1;185;3.8;13.7;32.8;;;;;0;;-1;;;;;0;
CHU;29.11.2000 03:00;6.2;5.2;6.5;4.6;3.5;73.7;7;;;;;;;8.2;195;3.1;11.2;29.5;;;;;0;;-2;;;;;0;
CHU;29.11.2000 04:00;6.2;5.7;6.7;4.9;4.4;71.2;6.8;;;;;;;9.3;186;3.8;13.7;33.5;;;;;0;;1;;;;;0;
CHU;29.11.2000 05:00;5.6;5.4;5.9;3.7;3.2;73.6;6.7;;;;;;;6;201;2.3;8.3;21.6;;;;;0;;0;;;;;0;
CHU;29.11.2000 06:00;5.2;4.8;5.6;3.3;2.6;73.5;6.5;;;;;;;6.4;198;2.3;8.3;23;;;;;0;;0;;;;;0;
CHU;29.11.2000 07:00;5.6;4.7;6.5;3.8;2.5;70.7;6.4;;;;;;;8.6;195;2.8;10.1;31;;;;;0;;19;;;;;0;
CHU;29.11.2000 08:00;6.2;5.7;6.9;4.9;4.4;66.9;6.4;;;;;;;7.6;198;3.3;11.9;27.4;;;;;0;;35;;;;;0;
CHU;29.11.2000 09:00;8.7;7;10.1;7.7;5.6;55.9;6.3;;;;;;;10;192;4.4;15.8;36;;;;;0;;115;;;;;30;
CHU;29.11.2000 10:00;11;10.3;12;10.9;9.6;47.8;6.3;;;;;;;10.7;191;5.2;18.7;38.5;;;;;0;;278;;;;;59;
CHU;29.11.2000 11:00;12.2;11.5;12.8;12.2;10.9;44.3;6.3;;;;;;;12.3;181;6.2;22.3;44.3;;;;;0;;265;;;;;59;
CHU;29.11.2000 12:00;13.6;12.9;14;13.6;12.8;40.5;6.3;;;;;;;11.5;196;5.3;19.1;41.4;;;;;0;;267;;;;;60;
CHU;29.11.2000 13:00;14.4;14.2;14.6;14.9;14.6;40;6.6;;;;;;;11.1;218;5.1;18.4;40;;;;;0;;257;;;;;60;
CHU;29.11.2000 14:00;14;13.2;14.5;13.3;12.2;41.3;6.6;;;;;;;11.9;226;4.6;16.6;42.8;;;;;0;;119;;;;;43;
CHU;29.11.2000 15:00;12.1;11.5;13.4;10.4;9.5;48.3;6.8;;;;;;;9.7;214;4.3;15.5;34.9;;;;;0;;27;;;;;0;
CHU;29.11.2000 16:00;10.6;9.7;11.4;8.6;7;53.5;6.9;;;;;;;8.7;224;3.5;12.6;31.3;;;;;0;;-1;;;;;0;
CHU;29.11.2000 17:00;9.4;9;9.6;6.9;5.9;57.9;6.8;;;;;;;6.3;231;2.9;10.4;22.7;;;;;0;;-1;;;;;0;
CHU;29.11.2000 18:00;8.8;8.3;9.2;5.9;5.3;57.3;6.5;;;;;;;5.6;221;2.8;10.1;20.2;;;;;0;;1;;;;;0;
CHU;29.11.2000 19:00;8.5;8.2;8.8;6.3;5.8;55.8;6.2;;;;;;;7.7;209;2.9;10.4;27.7;;;;;0;;0;;;;;0;
CHU;29.11.2000 20:00;8.2;7.5;8.9;5.9;3.8;55.5;6;;;;;;;9.2;216;2.9;10.4;33.1;;;;;0;;-1;;;;;0;
CHU;29.11.2000 21:00;6.5;5;7.9;3.3;2.6;65.6;6.3;;;;;;;7.4;6;2.5;9;26.6;;;;;0;;0;;;;;0;
CHU;29.11.2000 22:00;3.4;2.3;4.7;0.7;-0.1;86.2;6.7;;;;;;;6.8;8;1.6;5.8;24.5;;;;;0;;0;;;;;0;
CHU;29.11.2000 23:00;2;1.8;2.2;-0.9;-1.1;91.4;6.5;;;;;;;1.4;0;0.1;0.4;5;;;;;0;;1;;;;;0;
CHU;30.11.2000 00:00;1.7;1;2.6;-1.3;-1.5;90;6.2;;;;;;;2;166;0.5;1.8;7.2;;;;;0;;1;;;;;0;
CHU;30.11.2000 01:00;2;1.2;2.5;-1.1;-1.2;86;6.1;;;;;;;2.4;194;0.9;3.2;8.6;;;;;0;;1;;;;;0;
CHU;30.11.2000 02:00;1.6;1;2.1;-1.1;-1.5;85.9;5.9;;;;;;;3.1;185;1.1;4;11.2;;;;;0;;1;;;;;0;
CHU;30.11.2000 03:00;1.9;1.4;2.8;-0.7;-0.9;84.6;5.9;;;;;;;2.7;163;1.4;5;9.7;;;;;0;;0;;;;;0;
CHU;30.11.2000 04:00;2.4;1.9;2.7;-0.3;-0.7;82.3;6;;;;;;;3.9;168;1.5;5.4;14;;;;;0;;1;;;;;0;
CHU;30.11.2000 05:00;2.7;2.5;2.9;0.1;-0.2;79.8;5.9;;;;;;;4.2;168;1.9;6.8;15.1;;;;;0;;0;;;;;0;
CHU;30.11.2000 06:00;2.9;2.6;3.2;0.4;-0.2;78;5.9;;;;;;;4.6;172;2.2;7.9;16.6;;;;;0;;0;;;;;0;
CHU;30.11.2000 07:00;3.1;2.7;3.4;0.8;0.3;76.8;5.9;;;;;;;4.7;180;2.3;8.3;16.9;;;;;0;;17;;;;;0;
CHU;30.11.2000 08:00;3.7;3.5;3.9;1.7;1.5;72.9;5.8;;;;;;;5.3;180;2.7;9.7;19.1;;;;;0;;32;;;;;0;
CHU;30.11.2000 09:00;5.8;4.3;7;4.4;2.2;65.3;6;;;;;;;5.3;178;2.5;9;19.1;;;;;0;;99;;;;;27;
CHU;30.11.2000 10:00;8.4;7.7;9;8.8;6.7;54.9;6;;;;;;;5.4;175;2.2;7.9;19.4;;;;;0;;262;;;;;57;
CHU;30.11.2000 11:00;10.4;9.7;10.9;11.8;11.1;47.3;6;;;;;;;4.8;183;2;7.2;17.3;;;;;0;;295;;;;;60;
CHU;30.11.2000 12:00;11.4;10.8;12;12.4;11.3;45.6;6.2;;;;;;;5;210;2.3;8.3;18;;;;;0;;262;;;;;56;
CHU;30.11.2000 13:00;12.4;11.9;12.8;13.2;11.6;43.7;6.3;;;;;;;4.8;221;2.3;8.3;17.3;;;;;0;;219;;;;;59;
CHU;30.11.2000 14:00;12.6;11.6;13.2;12.7;11.3;41.8;6.1;;;;;;;8.2;211;2.6;9.4;29.5;;;;;0;;124;;;;;60;
CHU;30.11.2000 15:00;10.9;10.3;11.4;9.2;8.3;46.7;6.1;;;;;;;8.6;205;3.6;13;31;;;;;0;;23;;;;;12;
CHU;30.11.2000 16:00;10.4;9.8;11.1;8.4;7.2;47;5.9;;;;;;;10.5;202;4.1;14.8;37.8;;;;;0;;0;;;;;0;
CHU;30.11.2000 17:00;9.3;8.6;9.9;7.5;6.8;50.8;5.9;;;;;;;9.5;221;3.9;14;34.2;;;;;0;;-1;;;;;0;
CHU;30.11.2000 18:00;8.5;7.6;10.1;5.9;4.3;53.4;5.9;;;;;;;9.9;227;2.6;9.4;35.6;;;;;0;;-2;;;;;0;
CHU;30.11.2000 19:00;7.1;6.3;7.9;2.8;2.1;59.4;6;;;;;;;3.2;193;1.1;4;11.5;;;;;0;;1;;;;;0;
CHU;30.11.2000 20:00;6.2;5.6;7.3;1.8;0.9;63.8;6;;;;;;;3;186;1;3.6;10.8;;;;;0;;-1;;;;;0;
CHU;30.11.2000 21:00;4.4;3;5.7;0.6;-0.2;74.3;6.2;;;;;;;2;166;0.5;1.8;7.2;;;;;0;;0;;;;;0;
CHU;30.11.2000 22:00;5.1;4.1;5.9;1.3;-0.3;67.3;5.9;;;;;;;4.4;193;1.8;6.5;15.8;;;;;0;;0;;;;;0;
CHU;30.11.2000 23:00;5.9;5.3;6.3;2;1.1;64.6;6;;;;;;;4.5;200;1.2;4.3;16.2;;;;;0;;-1;;;;;0;
CHU;01.12.2000 00:00;6;5.6;6.9;2.5;1;63.8;6;;;;;;;5.3;227;1.7;6.1;19.1;;;;;0;;0;;;;;0;
CHU;01.12.2000 01:00;6.5;6.1;6.9;3.9;3.4;61.1;5.9;;;;;;;6.3;221;3.1;11.2;22.7;;;;;0;;-1;;;;;0;
CHU;01.12.2000 02:00;7.4;6.6;8.8;5.7;4.6;57.6;5.9;;;;;;;10.2;205;4.1;14.8;36.7;;;;;0;;0;;;;;0;
CHU;01.12.2000 03:00;8.6;8.4;9;7;6.7;52.4;5.9;;;;;;;11.3;191;4.6;16.6;40.7;;;;;0;;-1;;;;;0;
CHU;01.12.2000 04:00;8.1;7.5;9;6.6;5.8;55.3;6;;;;;;;9.8;200;4;14.4;35.3;;;;;0;;1;;;;;0;
CHU;01.12.2000 05:00;7.9;7.6;8.2;6.5;6.2;56.7;6.1;;;;;;;9.7;197;4.4;15.8;34.9;;;;;0;;-1;;;;;0;
CHU;01.12.2000 06:00;8.1;7.7;8.8;6.5;5.9;57.1;6.2;;;;;;;9.4;187;4.1;14.8;33.8;;;;;0;;1;;;;;0;
CHU;01.12.2000 07:00;8.4;8.1;8.5;7;6.9;57.3;6.3;;;;;;;11.2;195;4.4;15.8;40.3;;;;;0;;18;;;;;0;
CHU;01.12.2000 08:00;9.1;8.4;9.8;7.9;7.1;55.9;6.5;;;;;;;11.2;190;4.8;17.3;40.3;;;;;0;;51;;;;;0;
CHU;01.12.2000 09:00;10.1;9.8;10.8;9.3;8.9;54.4;6.7;;;;;;;12.2;188;6.1;22;43.9;;;;;0;;91;;;;;11;
CHU;01.12.2000 10:00;11.9;11;12.5;11.7;10.3;51;7.1;;;;;;;11.5;193;5.1;18.4;41.4;;;;;0;;256;;;;;60;
CHU;01.12.2000 11:00;14.2;13.5;14.9;14.4;13.9;46.6;7.5;;;;;;;11.9;194;5.5;19.8;42.8;;;;;0;;303;;;;;60;
CHU;01.12.2000 12:00;15.8;14.5;16.8;16;14.6;42.3;7.6;;;;;;;11.3;194;5.4;19.4;40.7;;;;;0;;272;;;;;60;
CHU;01.12.2000 13:00;16.9;16.7;17.1;16.8;16.4;37.7;7.3;;;;;;;12;194;5.7;20.5;43.2;;;;;0;;211;;;;;60;
CHU;01.12.2000 14:00;15.9;15.2;16.6;14.9;14.1;39.3;7.1;;;;;;;11.3;193;5.6;20.2;40.7;;;;;0;;87;;;;;27;
CHU;01.12.2000 15:00;14.7;14.2;15.2;13.2;12.6;41.9;7;;;;;;;11.8;190;5.7;20.5;42.5;;;;;0;;19;;;;;0;
CHU;01.12.2000 16:00;13.7;13.4;14;12.3;12.1;44.2;6.9;;;;;;;10.1;195;5.1;18.4;36.4;;;;;0;;-1;;;;;0;
CHU;01.12.2000 17:00;12.6;12;13.3;11.2;10.6;47.1;6.9;;;;;;;11.1;191;5.1;18.4;40;;;;;0;;-1;;;;;0;
CHU;01.12.2000 18:00;12;11.9;12.2;10.7;10.5;48.6;6.8;;;;;;;10.2;203;4.5;16.2;36.7;;;;;0;;1;;;;;0;
CHU;01.12.2000 19:00;11.9;11;12.2;10.6;9.7;48;6.7;;;;;;;10;201;4.3;15.5;36;;;;;0;;-1;;;;;0;
CHU;01.12.2000 20:00;11.4;11.1;11.9;10.1;9.9;49.9;6.7;;;;;;;8.9;204;3.5;12.6;32;;;;;0;;-1;;;;;0;
CHU;01.12.2000 21:00;10.7;10.4;10.9;9.4;8.9;52;6.7;;;;;;;9.4;192;3.4;12.2;33.8;;;;;0;;0;;;;;0;
CHU;01.12.2000 22:00;10.3;9.7;11.1;8.6;8;53.5;6.7;;;;;;;7;186;3.1;11.2;25.2;;;;;0;;1;;;;;0;
CHU;01.12.2000 23:00;8.7;6.9;9.7;6;3.9;60.4;6.8;;;;;;;5.9;228;1.9;6.8;21.2;;;;;0;;1;;;;;0;
CHU;02.12.2000 00:00;6.5;6.2;6.8;4.1;3.5;71.8;7;;;;;;;2.9;9;1.2;4.3;10.4;;;;;0;;2;;;;;0;
CHU;02.12.2000 01:00;6.1;5.8;6.5;5;4.9;76.1;7.2;;;;;;;2.5;225;0.8;2.9;9;;;;;0;;2;;;;;0;
CHU;02.12.2000 02:00;7.5;7.2;7.8;5.8;5.4;68.7;7.1;;;;;;;4.6;184;1.4;5;16.6;;;;;0;;0;;;;;0;
CHU;02.12.2000 03:00;8.4;7.9;9.2;6.8;6.1;64;7;;;;;;;6.2;225;2;7.2;22.3;;;;;0;;1;;;;;0;
CHU;02.12.2000 04:00;8.4;8.1;8.6;6.9;6.4;63.6;7;;;;;;;6.3;232;1.6;5.8;22.7;;;;;0;;-1;;;;;0;
CHU;02.12.2000 05:00;7.7;7.4;8.2;5.7;5.3;68.1;7.2;;;;;;;1.9;117;0.4;1.4;6.8;;;;;0;;1;;;;;0;
CHU;02.12.2000 06:00;7.6;7;8.1;5.5;5.4;69.5;7.3;;;;;;;2.3;159;0.9;3.2;8.3;;;;;0;;1;;;;;0;
CHU;02.12.2000 07:00;7.8;7.3;8.5;6.2;5.4;69;7.3;;;;;;;4.1;189;1.3;4.7;14.8;;;;;0;;18;;;;;0;
CHU;02.12.2000 08:00;9.1;8.4;9.7;8.1;7.4;62.6;7.2;;;;;;;7.7;192;2.4;8.6;27.7;;;;;0;;67;;;;;0;
CHU;02.12.2000 09:00;10.3;9.9;10.5;9.9;8.8;58.2;7.3;;;;;;;8.3;192;2.9;10.4;29.9;;;;;0;;127;;;;;12;
CHU;02.12.2000 10:00;11.7;10.7;12.5;11.7;10.4;53.9;7.4;;;;;;;10.6;180;4.9;17.6;38.2;;;;;0;;179;;;;;8;
CHU;02.12.2000 11:00;14.3;13.3;14.9;15.7;14.2;46.9;7.6;;;;;;;10.7;184;4.9;17.6;38.5;;;;;0;;336;;;;;51;
CHU;02.12.2000 12:00;14.1;13.7;14.4;13.6;13;46.9;7.5;;;;;;;9.6;189;4.6;16.6;34.6;;;;;0;;134;;;;;8;
CHU;02.12.2000 13:00;14.6;14.2;14.8;14.2;13.8;45.4;7.6;;;;;;;10.6;187;4.2;15.1;38.2;;;;;0;;126;;;;;0;
CHU;02.12.2000 14:00;15.1;14.6;15.5;14.5;13.7;42.8;7.3;;;;;;;12;211;4.1;14.8;43.2;;;;;0;;105;;;;;14;
CHU;02.12.2000 15:00;14.2;13.5;15.1;13;12.4;44.4;7.2;;;;;;;12.1;202;4.4;15.8;43.6;;;;;0;;12;;;;;0;
CHU;02.12.2000 16:00;13.5;13.1;13.9;12.3;11.9;47.4;7.3;;;;;;;9;189;4.5;16.2;32.4;;;;;0;;-1;;;;;0;
CHU;02.12.2000 17:00;13.1;12.7;13.3;11.9;11.5;48.5;7.3;;;;;;;9.1;193;4.5;16.2;32.8;;;;;0;;0;;;;;0;
CHU;02.12.2000 18:00;12.3;11.8;12.7;11.2;10.5;51.8;7.4;;;;;;;8.9;201;3.7;13.3;32;;;;;0;;-1;;;;;0;
CHU;02.12.2000 19:00;12;11.5;12.3;10.9;10.5;52.4;7.3;;;;;;;9.3;196;4;14.4;33.5;;;;;0;;-3;;;;;0;
CHU;02.12.2000 20:00;11.7;11.3;12.1;10.6;10.3;52.4;7.2;;;;;;;11.4;196;5.2;18.7;41;;;;;0;;-1;;;;;0;
CHU;02.12.2000 21:00;11.1;10.5;11.9;9.7;9;54.1;7.1;;;;;;;11;213;4.2;15.1;39.6;;;;;0;;-2;;;;;0;
CHU;02.12.2000 22:00;10.4;10;11;9;8.7;57;7.2;;;;;;;8.2;198;3.9;14;29.5;;;;;0;;-1;;;;;0;
CHU;02.12.2000 23:00;10.6;10.2;10.9;9.1;8.9;54.5;7;;;;;;;7.9;174;3.7;13.3;28.4;;;;;0;;-2;;;;;0;
CHU;03.12.2000 00:00;10.4;9.5;11.4;9;7.9;55.4;7;;;;;;;7;208;2.4;8.6;25.2;;;;;0;;-1;;;;;0;
CHU;03.12.2000 01:00;9.5;9;9.9;7.4;6.7;61.2;7.3;;;;;;;4.5;248;1;3.6;16.2;;;;;0;;0;;;;;0;
CHU;03.12.2000 02:00;9.7;9.4;10.1;8.6;7.9;59.4;7.1;;;;;;;5.3;211;1.7;6.1;19.1;;;;;0;;1;;;;;0;
CHU;03.12.2000 03:00;8.7;8.2;9.1;7.2;7;65.2;7.3;;;;;;;4.9;13;2.2;7.9;17.6;;;;;0;;-1;;;;;0;
CHU;03.12.2000 04:00;8.1;7.7;8.5;6.4;6;72.7;7.8;;;;;;;3.7;360;1.6;5.8;13.3;;;;;0;;1;;;;;0;
CHU;03.12.2000 05:00;7.3;7.1;7.6;6.2;5.9;78.8;8.1;;;;;;;4.7;360;2;7.2;16.9;;;;;0;;0;;;;;0;
CHU;03.12.2000 06:00;6.7;6.4;6.8;5.6;5.3;83.6;8.2;;;;;;;3.1;5;1.3;4.7;11.2;;;;;0;;1;;;;;0;
CHU;03.12.2000 07:00;6.4;6.2;6.6;5.5;5.2;87.4;8.4;;;;;;;2.1;18;0.5;1.8;7.6;;;;;0;;8;;;;;0;
CHU;03.12.2000 08:00;6.7;6.6;6.9;6.2;6.1;87.6;8.6;;;;;;;1.6;315;0.4;1.4;5.8;;;;;0.1;;32;;;;;0;
CHU;03.12.2000 09:00;7.3;7;7.5;6.9;6.6;85.6;8.8;;;;;;;1.5;288;0.7;2.5;5.4;;;;;0;;52;;;;;0;
CHU;03.12.2000 10:00;7.9;7.4;8.3;8.2;7.2;82.8;8.8;;;;;;;2.3;14;0.5;1.8;8.3;;;;;0.1;;111;;;;;0;
CHU;03.12.2000 11:00;8.6;8.1;9;9.8;8.1;79.4;8.8;;;;;;;2.9;27;1.1;4;10.4;;;;;0;;185;;;;;0;
CHU;03.12.2000 12:00;8.9;8.7;9.2;10;9.1;77.7;8.9;;;;;;;3.3;12;1.4;5;11.9;;;;;0;;158;;;;;0;
CHU;03.12.2000 13:00;8.7;8.5;9;9;8.8;78.5;8.8;;;;;;;4.8;18;2.3;8.3;17.3;;;;;0;;71;;;;;0;
CHU;03.12.2000 14:00;8.2;8;8.4;8;7.6;80.7;8.8;;;;;;;4.9;21;2.6;9.4;17.6;;;;;0;;30;;;;;0;
CHU;03.12.2000 15:00;7.8;7.6;8;7;6.5;83;8.8;;;;;;;5.1;18;2.2;7.9;18.4;;;;;0;;5;;;;;0;
CHU;03.12.2000 16:00;7.4;7.2;7.5;6.4;6.4;87.4;9;;;;;;;3.7;33;1.7;6.1;13.3;;;;;0.1;;-1;;;;;0;
CHU;03.12.2000 17:00;7.3;7.2;7.3;6.3;6.2;88.5;9;;;;;;;4.5;30;2.2;7.9;16.2;;;;;0;;0;;;;;0;
CHU;03.12.2000 18:00;7.1;6.9;7.2;6.2;6.1;89.9;9;;;;;;;4.1;37;1.6;5.8;14.8;;;;;0.3;;0;;;;;0;
CHU;03.12.2000 19:00;7;6.8;7.1;6.1;6;91.9;9.2;;;;;;;2.1;346;0.7;2.5;7.6;;;;;0.1;;-1;;;;;0;
CHU;03.12.2000 20:00;6.7;6.5;6.9;5.9;5.6;92.6;9.1;;;;;;;3;198;1.1;4;10.8;;;;;0;;-1;;;;;0;
CHU;03.12.2000 21:00;6.8;6.7;7;5.8;5.7;90.3;8.9;;;;;;;5.7;186;1.8;6.5;20.5;;;;;0;;-1;;;;;0;
CHU;03.12.2000 22:00;7.2;6.8;7.7;5.7;5.4;86.7;8.8;;;;;;;3.4;200;1.3;4.7;12.2;;;;;0;;0;;;;;0;
CHU;03.12.2000 23:00;7;6.6;7.3;5.5;5.3;87.2;8.7;;;;;;;3.7;220;1.6;5.8;13.3;;;;;0;;1;;;;;0;
